Source,Plx,Gmag,BPmag,RPmag
4043663056004268928,5.0002,19.539797,19.630552,17.625858
4504416740637116032,5.0002,20.414633,,
5875316803399532032,5.0002,20.829504,,
1830044440542958720,5.0002,19.671654,19.817196,17.88552
4335670808441631744,5.0002,17.52371,18.650223,15.867586
6234026665143106432,5.0002,20.824429,21.229261,19.635008
4058419055950531328,5.0002,20.410576,,
4177111194379409536,5.0002,20.283424,22.052395,18.965317
997075180298494720,5.0002,19.045391,19.535936,17.863028
4157609092231735296,5.0002,20.597527,23.321356,19.769417
4068384647111807232,5.0002,20.363472,21.21145,19.58697
3884979617823865472,5.0002,16.800056,16.34523,15.051602
4090259607016460928,5.0002,15.908321,16.999966,14.709065
4312877417019087872,5.0002,20.793694,21.029495,19.796942
4040541031292724736,5.0002,18.538794,19.207565,17.101484
6056686881438244864,5.0002,20.431208,21.076927,18.980911
2656373981938125184,5.0002,16.626873,17.833265,15.538477
6877364284495177216,5.0002,15.302465,16.436504,14.245484
4103848161978539776,5.0002,20.611752,21.571712,20.134602
4733446623282802688,5.0002,19.47605,21.546997,18.136522
320078799898238592,5.0002,14.940901,15.983198,13.927715
4658423135316943104,5.0002,20.403133,19.904781,19.130692
4967941701521030144,5.0002,17.199259,18.732658,15.998211
5978061011089800704,5.0002,20.478191,,
4314934190962013312,5.0002,20.40158,,
5868381217175863424,5.0002,19.496666,,
2697832893225214720,5.0002,17.105768,18.381142,16.013424
5310275888096769280,5.0002,19.964422,20.118832,18.652075
5876412226206952832,5.0002,20.108799,21.074764,18.381538
6058049932196453760,5.0002,20.937159,21.969063,19.877737
4203183230733935744,5.0002,19.467379,19.294342,17.95747
1891606779453391744,5.0002,12.348249,12.809237,11.727924
4489546636116494208,5.0002,16.925993,18.367249,15.725387
2891857697227131008,5.0002,15.887998,16.879328,14.771588
5972588054490882176,5.0002,16.687979,18.195957,15.423976
3674865247858790016,5.0002,17.216026,18.808163,16.00214
2184218090972277632,5.0002,20.847433,21.694921,19.315607
2252785770676109696,5.0002,15.591262,16.803684,14.50074
4061143886241156864,5.0002,20.477812,,
4077734966980097792,5.0002,19.571838,19.608608,18.1542
4123228256989959552,5.0002,20.356974,,
4520143467750365952,5.0002,20.884623,21.56618,19.430511
4059115046825202816,5.0002,20.35919,,
1970152595913297920,5.0002,18.939915,,
5536814139968396672,5.0002,16.036165,17.576048,14.829313
5871525859116440064,5.0002,20.91438,21.629528,20.161692
3201229036279916672,5.0002,16.067951,17.594551,14.867224
4050215836054167936,5.0002,18.94431,19.088047,16.909214
1328058111890500096,5.0002,19.944956,20.095613,20.24844
6081211934910431616,5.0002,20.62876,21.04577,19.463919
4313636939022751616,5.0002,20.618883,21.399286,19.7654
4121064796095155712,5.0002,20.501781,21.166826,19.427492
4043335886790360448,5.0002,19.279314,,
5979685745641479424,5.0002,19.977806,,
5977704837983492608,5.0002,20.122347,21.049335,18.987383
4304756282382296960,5.0002,19.304773,19.75033,18.300241
3352104326783864960,5.0002,11.933247,12.285074,11.411784
4156333035958274176,5.0002,20.72898,22.281647,19.263784
5833627961036939264,5.0002,20.460102,20.45685,18.823301
6015961623518801024,5.0002,20.693571,21.505219,19.9765
5480342368067061632,5.0002,10.223432,10.520021,9.77052
6772917620525973248,5.0002,18.447908,20.020275,17.222971
4068319226196454784,5.0002,19.726934,20.64495,18.35193
6259173320702973568,5.0002,17.184671,18.643715,15.979856
6663811294990958080,5.0002,17.928057,18.96462,16.458315
4109639873832088448,5.0002,20.276184,,
4395918857326294912,5.0002,16.858332,18.373384,15.670977
4511222167837824256,5.0002,16.42669,17.69476,15.312463
5880703276506521344,5.0002,20.665024,21.178564,19.137419
4303546102349704064,5.0002,12.911051,13.082554,11.654633
1948264927167792640,5.0002,20.777489,21.821798,19.794407
5891715778791915136,5.0002,20.804186,22.165213,20.062967
5965078252613660544,5.0002,20.626738,21.902956,19.503107
1180213861405223808,5.0002,17.176233,18.347889,15.811801
4077908964668980352,5.0002,19.517878,20.057394,18.498865
1068960258385697408,5.0002,17.142258,18.59387,15.96275
6108504321776088704,5.0002,16.802519,18.214819,15.644156
2258413139903749760,5.0002,16.214928,17.388496,15.11758
4038591597133088512,5.0002,20.136082,20.11823,19.16926
1496243907301409920,5.0002,20.2522,21.419601,18.933296
961573122364401152,5.0002,20.621487,21.109585,19.331507
2498543524472545664,5.0002,16.701311,18.033272,15.571363
2510861559396832384,5.0002,13.21656,13.935797,12.393783
4121623313675653248,5.0002,20.235317,20.602018,18.179003
6128447156300669952,5.0002,19.024668,20.986063,17.620274
4256474806960601984,5.0002,20.340088,,
5306399216237123200,5.0002,20.750013,,
4471367650164372992,5.0002,12.72207,13.250562,12.040728
4059668891542854400,5.0002,20.267874,20.601652,18.270977
614849857190212736,5.0002,18.370459,20.165901,17.129719
3098403529188196480,5.0002,18.54618,20.482367,17.25856
6852738660002297856,5.0002,20.761251,21.458124,19.480282
5872871695683493632,5.0002,20.747196,,20.155396
2024897451683452928,5.0002,20.838089,21.389832,20.139269
4855556086857213568,5.0002,16.454197,17.84729,15.289663
5923595018936273536,5.0002,20.744995,,
2825231140873207808,5.0002,15.707531,16.917274,14.615762
5972974429733217664,5.0002,20.805254,21.244148,19.951956
2202763145585963264,5.0002,15.601048,16.75918,14.526665
1701008813894763520,5.0002,19.745173,21.235172,18.36038
6311683934459607936,5.0002,14.75251,15.242895,13.527338
4085749753891665280,5.0002,16.98316,17.032457,15.746053
4116582362102937472,5.0002,20.495016,,
3980417639431861632,5.0002,13.937712,14.65071,13.119426
4110025802406249088,5.0002,20.094374,,
4119676490811467648,5.0002,19.719973,20.209448,18.125717
1838858400601698560,5.0002,20.81223,21.459705,20.143982
6736704758415305216,5.0002,17.26659,18.768906,15.805603
4092405819319238272,5.0002,18.322702,19.694986,16.92148
4302207412565833984,5.0002,20.301262,21.141787,19.15068
4064614490555072640,5.0002,19.299162,20.35456,18.321411
4039036005932891648,5.0002,19.970673,,
5876040041608641408,5.0002,18.628214,18.52841,16.627535
5794564614984302336,5.0002,20.12203,,
5970851994346308352,5.0002,20.618277,22.021814,19.681667
4059566499434905856,5.0002,19.468613,20.022888,17.678112
3390419042836823168,5.0002,19.83916,20.125675,18.547432
6763532459848088960,5.0002,17.275114,18.56193,16.025019
2019078148925758464,5.0002,18.958473,20.695421,17.585562
265239106980788736,5.0002,20.603703,21.244154,19.203644
4037321042770218624,5.0002,19.77612,20.137365,19.266865
1922143034855613568,5.0002,19.123959,20.993633,17.780893
1858981593703717120,5.0002,20.274992,20.392368,18.627125
5713641242080445184,5.0002,19.199884,19.487837,18.58437
2931481107004345344,5.0002,20.494198,21.57937,18.852371
5796920937126325248,5.0002,20.83906,21.415083,19.739338
6752039986360917888,5.0002,20.613905,21.396503,19.17732
6761370824320909568,5.0002,20.444914,21.041288,20.09766
2855350367833645952,5.0002,18.489004,20.206333,17.260695
1817507224824408192,5.0002,13.56817,13.778976,13.059128
4119116323999407232,5.0002,20.107698,21.277979,18.827536
5928228360962102528,5.0002,19.783146,20.743876,18.46086
6046729051247202688,5.0002,19.49285,19.712307,18.205595
4143768405487127168,5.0002,20.661608,,
4037223529748157568,5.0002,19.276134,,
4517945921971068928,5.0002,20.631618,,
6451534078277844736,5.0002,20.120218,21.439568,18.732464
1897987936920064640,5.0002,21.129095,21.243986,19.28668
4195914909094034688,5.0002,20.680319,20.98572,20.373415
5251446758973994624,5.0002,16.285421,17.730093,15.111407
3062922636852552576,5.0002,13.924927,14.699805,13.068684
2994705632635644288,5.0002,19.280731,20.11221,18.279364
4112648270780115200,5.0002,19.694101,19.925982,18.710686
4114028196523086848,5.0002,20.566618,,
6910058945645242240,5.0002,20.846855,21.588318,19.627367
6751572148454669184,5.0002,18.236475,19.360441,16.277351
5857180393460748160,5.0002,20.296644,21.008184,18.41857
4317393420534570880,5.0002,20.663177,21.509058,19.797754
2054021276991634816,5.0002,19.41971,20.935352,17.805695
6666043917773737600,5.0002,20.508926,20.578516,20.22494
5824896910992073216,5.0002,20.885057,21.774488,19.792107
5768701215281012736,5.0002,17.600403,19.072416,16.433191
5834360682557574784,5.0002,18.79837,19.209566,17.453718
6453310030074494592,5.0002,19.900917,21.182196,18.42319
4103680383444948352,5.0002,19.156307,19.542334,17.97362
4039061707042102400,5.0002,19.928999,,
5980577174729618176,5.0002,20.515406,21.45636,19.307312
5230663820225558272,5.0002,17.583744,19.239574,16.351437
2506099742040207104,5.0002,18.25333,19.945747,17.03133
5930835543596675712,5.0002,20.396496,,
4042442052493092352,5.0002,19.331696,,
6028957473035974784,5.0002,19.455288,20.07781,18.20584
2295948160478846336,5.0002,20.603582,21.217836,18.945896
2101480807351638656,5.0002,14.279745,14.932998,13.025019
19716236350880512,5.0002,20.24448,21.064842,18.798214
3889020941531974784,5.0002,15.169513,16.155478,14.180172
5500223977836419328,5.0002,20.855042,21.523054,19.720314
5173193893629575168,5.0002,17.795528,19.533615,16.56459
6657615302152952576,5.0002,18.82488,20.719702,17.525888
5906824202437613824,5.0002,13.244044,13.838733,12.509062
4526433808120144384,5.0002,13.813295,14.533658,12.991442
4067919798456513920,5.0002,19.301268,18.824804,17.050238
2510227892808344192,5.0002,20.448061,21.228712,19.084513
5951793162853452416,5.0002,20.46596,21.667032,19.091497
5848415773975189888,5.0002,20.832973,,
457137184908403072,5.0002,20.755175,20.939703,19.54747
4070051545324920192,5.0002,20.456718,21.482454,19.212643
1452723072410250624,5.0002,18.50798,20.161865,17.247774
4144630250823900928,5.0002,19.946299,20.1249,17.834799
4115045519633547520,5.0002,20.841852,21.958372,20.81197
6379671136452144768,5.0002,20.855963,20.191643,19.78698
6055370555501244032,5.0002,18.563875,19.531345,17.081518
3059321495754198912,5.0002,20.637468,21.332132,19.506075
4044126809285101824,5.0002,19.75058,19.447573,18.197697
6075316731523659264,5.0002,20.795446,21.349358,19.918985
4062260096828214144,5.0002,19.216824,,
4276293229174311424,5.0002,20.324697,21.244438,18.974836
5878507586131602432,5.0002,20.970943,21.203386,19.59891
5600145013296999552,5.0002,19.971916,21.154146,18.658127
5652380886584914816,5.0002,17.809763,19.321438,16.619896
4265897484168542720,5.0002,20.378168,21.64845,19.060741
5833510038425384448,5.0002,19.860712,20.147223,18.351904
2752234765766750336,5.0002,20.436617,20.763353,20.018036
4376193653082459776,5.0002,18.430998,,
5791941180241356160,5.0002,20.923883,22.52057,19.757938
3807004589644355328,5.0002,9.648273,9.892636,9.246173
4116887575322980224,5.0002,19.723492,20.268404,18.357147
5933046146141828864,5.0002,20.501114,21.168098,18.968788
6027151044127598720,5.0002,19.204315,19.569128,17.960823
4056478310506598784,5.0002,17.38301,17.650372,15.792163
4311040133101836160,5.0002,20.493996,,
4286178525918700544,5.0002,18.948032,20.221268,17.210606
4043405976298264704,5.0002,20.225079,,
3740199152201228800,5.0002,20.813791,21.071339,19.819567
4658631763351287680,5.0002,20.771282,21.227936,19.79011
6429236119906199424,5.0002,19.03632,20.756832,17.740915
6139725774779296000,5.0002,18.345633,20.05743,17.075006
2509624089126481280,5.0002,20.588768,21.44223,19.207998
6056532743600404480,5.0002,19.683401,20.204775,17.983902
3916025909182617344,5.0002,16.014061,17.415146,14.849571
5957803918128330880,5.0002,20.455387,,
4003528411774603008,5.0002,17.770647,,
2213447649816492032,5.0002,20.812244,21.264582,19.67809
1399367690124703360,5.0002,18.285809,19.91647,17.017813
1966705248999758592,5.0002,11.246719,11.580839,10.745842
5851046458588627712,5.0002,20.16336,20.471378,18.478083
2018780078201905792,5.0002,20.827726,22.008574,19.948442
4154909859888901632,5.0002,19.58965,21.0801,18.225409
6029904697971327360,5.0002,18.794777,18.678347,17.535812
5978025070777672320,5.0002,20.33846,20.437271,18.663998
4093629678900010368,5.0002,20.570257,,
4092792813034439680,5.0002,19.230837,19.14025,17.571892
4208572005917292160,5.0002,20.437998,21.191324,19.700338
4671663209492235776,5.0002,19.327993,20.96037,18.023151
4246023983295832576,5.0002,20.716627,21.255497,20.203156
4052454166919739904,5.0002,18.673338,19.10327,17.715397
6692086954485645696,5.0002,20.677908,21.085443,19.089743
2077995170254881536,5.0002,20.923883,21.428307,20.131622
5260191930863606400,5.0002,20.78045,21.2972,20.073362
5371410349487599104,5.0002,20.769451,21.015017,19.984081
4061158042470424448,5.0002,20.406357,20.810953,18.707462
3098492864507921152,5.0002,18.21843,20.353586,16.8302
5927934001066434432,5.0002,20.784107,21.352785,19.568525
3741041210602048768,5.0002,15.702168,16.79691,14.631116
6026633479082478208,5.0003,20.728409,,
2374289910145761792,5.0003,18.092081,19.745188,16.88023
4036905496075719168,5.0003,19.92831,,
4253795262836158592,5.0003,19.18221,19.19326,17.6198
1560753560173045376,5.0003,17.87509,19.651863,16.612144
5293082274997308928,5.0003,19.094893,,
5874389743276882944,5.0003,20.535748,21.52543,19.174988
5959714147704845184,5.0003,20.291803,21.439474,19.287512
5932187083894650112,5.0003,20.359499,,
6760794267897478528,5.0003,19.447615,19.993155,18.431076
4117866625964084096,5.0003,20.459053,,
4735501924048380928,5.0003,12.760777,13.249928,12.112775
4042850173236726144,5.0003,18.61086,,
5881071131865692160,5.0003,20.578114,21.129492,19.050537
5621013782649014272,5.0003,20.860346,21.290802,19.572279
5932353419407633536,5.0003,16.844683,17.423712,15.345323
4059439643289188352,5.0003,20.48003,22.253553,19.94857
5887207811175696256,5.0003,20.071564,20.738108,18.2554
4492767277472396672,5.0003,13.029349,13.512928,12.382005
282512507667325696,5.0003,20.792715,21.199144,20.012878
5882084022582325888,5.0003,20.66864,,
4211299688101628800,5.0003,19.826235,20.282726,18.442247
4986103743826151296,5.0003,18.806932,20.612389,17.492304
172276670160972928,5.0003,17.428991,19.414917,16.132406
5873459315935171456,5.0003,20.705383,21.47828,19.264725
2021507588635955072,5.0003,19.5703,19.52854,17.586683
1279928192971218688,5.0003,12.172291,12.601533,11.580005
4118726650235936640,5.0003,19.925484,21.031305,18.052034
4318901194567281536,5.0003,20.770672,21.341461,19.777426
6137960306999570816,5.0003,11.691271,12.148098,11.070688
4159631575140353408,5.0003,20.685503,,
4254207064283776256,5.0003,20.491379,,
5949971753121514752,5.0003,20.851612,21.154814,20.33524
577892419522127616,5.0003,20.029745,19.996426,18.648064
4120653132012651520,5.0003,19.926699,20.55837,18.704868
5493477713791320064,5.0003,17.510181,19.011404,16.335978
4251929941364815616,5.0003,19.947582,20.490053,18.27032
182310435320380416,5.0003,15.517672,16.829987,14.370067
5834543201411333248,5.0003,19.65425,19.97432,18.213482
4041058381566174336,5.0003,19.395548,19.457376,17.566235
4315295689796196224,5.0003,20.54194,,
1937350178318526848,5.0003,14.358215,14.57349,13.750534
751722768334312192,5.0003,20.70705,21.260145,19.457148
5788969303392994048,5.0003,13.532129,14.714548,12.433438
4751924676396716928,5.0003,20.845036,21.964064,19.342598
4046066352001970432,5.0003,20.545952,,
4121209347503169152,5.0003,20.351007,20.989302,19.587421
5957578793043945600,5.0003,20.668854,,
4160406520372727808,5.0003,16.932909,18.618528,15.685178
685608932292015488,5.0003,17.658867,19.079283,16.486633
4043051937863917952,5.0003,19.782309,20.767822,18.72809
4110857101920443008,5.0003,20.345476,,
5871481019683621760,5.0003,19.391287,18.915781,17.581678
4048154668252281984,5.0003,19.92211,20.183905,18.755102
4107383572954216832,5.0003,20.070969,19.689234,18.317873
1136833690991666304,5.0003,13.49539,14.141263,12.694698
4370205918912630016,5.0003,20.665245,20.885427,19.798344
6058866766291271552,5.0003,20.225685,20.622972,18.472572
32740333834579072,5.0003,17.330177,18.768242,16.160744
3686257012956190720,5.0003,17.075241,18.586721,15.881186
5792875284089224192,5.0003,20.93937,21.881992,19.677027
1796933369400438144,5.0003,16.637897,18.068577,15.468262
5944346308057149568,5.0003,11.756393,12.165804,11.174084
5328849006001495296,5.0003,18.777296,20.696712,17.457708
2101644737662505984,5.0003,18.372452,19.104935,16.909336
5962952759218418944,5.0003,19.394375,20.19845,18.006626
307400086505156352,5.0003,20.870424,21.198328,20.092342
2033470648754842240,5.0003,11.886005,12.26085,11.347266
1422803475528782592,5.0003,9.870062,10.090093,9.49642
6108190269467065344,5.0003,18.316956,19.844889,16.889673
6097923717086343680,5.0003,19.560877,20.006254,18.621609
5957956200481280000,5.0003,20.11045,20.35475,19.01386
4477577352549458304,5.0003,14.176509,15.149796,13.062326
2064074631498242816,5.0003,12.784099,13.261873,12.146917
5100108672832312320,5.0003,9.689941,9.958449,9.260247
4117458569771597696,5.0003,19.673832,20.25594,17.99246
6484871756164598912,5.0003,16.27246,17.469366,15.185159
4118761594114318208,5.0003,20.51938,,
5236078781895427968,5.0003,20.420135,20.48024,19.045801
1897131206909079296,5.0003,20.687307,22.0243,19.470457
4117157814670518912,5.0003,20.39444,21.101898,18.893757
4116353423120793344,5.0003,19.664968,20.10252,18.057184
3622139297324822912,5.0003,20.064917,21.844069,18.598734
4042913463826115328,5.0003,19.723652,,
121423329663176960,5.0003,18.842157,20.705147,17.520721
4043317676069845120,5.0003,19.783276,,
847125128828021760,5.0003,18.199099,19.962854,16.948923
3762834630576698752,5.0003,9.889377,10.150399,9.455463
503609246449134720,5.0003,12.839455,13.385053,12.148819
